ABSTRACT,AUTHORKEYWORDS,AUTHORS,BOOKTITLE,DOI,FUNDINGDETAILS,FUNDINGDETAILSCOUNTRY,FUNDINGTEXT,KEYWORDS,NOTE,TITLE,VENUE,YEAR,SOURCE,TYPE
"Vulnerability is a major threat to software security. It has been proven that binary code similarity detection approaches are efficient to search for recurring vulnerabilities introduced by code sharing in binary software. However, these approaches suffer from high false-positive rates (FPRs) since they usually take the patched functions as vulnerable, and they usually do not work well when binaries are compiled with different compilation settings. To this end, we propose an approach, named Robin, to confirm recurring vulnerabilities by filtering out patched functions. Robin is powered by a lightweight symbolic execution to solve the set of function inputs that can lead to the vulnerability-related code. It then executes the target functions with the same inputs to capture the vulnerable or patched behaviors for patched function filtration. Experimental results show that Robin achieves high accuracy for patch detection across different compilers and compiler optimization levels respectively on 287 real-world vulnerabilities of 10 different software. Based on accurate patch detection, Robin significantly reduces the false-positive rate of state-of-the-art vulnerability detection tools (by 94.3% on average), making them more practical. Robin additionally detects 12 new potentially vulnerable functions. © 2023 Copyright held by the owner/author(s). Publication rights licensed to ACM.",Additional Key Words and PhrasesPatch detection;  malicious function input;  under constrained symbolic execution;  vulnerability detection,"Yang, S. and Xu, Z. and Xiao, Y. and Lang, Z. and Tang, W. and Liu, Y. and Shi, Z. and Li, H. and Sun, L.",,10.1145/3604608,Young Scientists Fund,China,,"Model checking;  Program compilers;  Semantics, Additional key word and phrasespatch detection;  Code similarities;  False positive rates;  Key words;  Malicious function input;  Similarity detection;  Symbolic execution;  Under constrained symbolic execution;  Under-constrained;  Vulnerability detection, Binary codes",cited By 0,Towards Practical Binary Code Similarity Detection: Vulnerability Verification via Patch Semantic Analysis,ACM Transactions on Software Engineering and Methodology,2023,TOSEM,journal
"Deep learning (DL) has become a key component of modern software. In the ""big model""era, the rich features of DL-based software (i.e., DL software) substantially rely on powerful DL models, e.g., BERT, GPT-3, and the recently emerging GPT-4, which are trained on the powerful cloud with large datasets. Hence, training effective DL models has become a vital stage in the whole software lifecycle. When training deep learning models, especially those big models, developers need to parallelize and distribute the computation and memory resources amongst multiple devices (e.g., a cluster of GPUs) in the training process, which is known as distributed deep learning training, or distributed training for short. However, the unique challenges that developers encounter in distributed training process have not been studied in the software engineering community. Given the increasingly heavy dependence of current DL-based software on distributed training, this paper aims to fill in the knowledge gap and presents the first comprehensive study on developers' issues in distributed training. To this end, we focus on popular DL frameworks that support distributed training (including TensorFlow, PyTorch, Keras, and Horovod) and analyze 1,131 real-world developers' issues about using these frameworks reported on Stack Overflow and GitHub. We construct a fine-grained taxonomy consisting of 30 categories regarding the fault symptoms and summarize common fix patterns for different symptoms. We find that: (1) many distributed-specific faults and non-distributed-specific faults inherently share the same fault symptoms, making it challenging to debug; (2) most of the fault symptoms have frequent fix patterns; (3) about half of the faults are related to system-level configurations. Based on the results, we suggest actionable implications on research avenues that can potentially facilitate the distributed training to develop DL-based software, such as focusing on the frequent and common fix patterns when designing testing or debugging tools, developing efficient testing and debugging techniques for communication configuration along with the synthesis of network configuration analysis, designing new multi-device checkpoint-and-replay techniques to help reproduction, and designing serverless APIs for cloud platforms. © 2023 Copyright held by the owner/author(s). Publication rights licensed to ACM.",distributed training;  Empirical study;  software engineering,"Liu, X. and Gu, D. and Chen, Z. and Wen, J. and Zhang, Z. and Ma, Y. and Wang, H. and Jin, X.",,10.1145/3597204,Young Scientists Fund,China,,"Cell proliferation;  Deep learning;  Large dataset;  Learning systems;  Life cycle;  Program processors;  Software testing, Distributed training;  Empirical studies;  Engineering perspective;  Fault symptoms;  Large datasets;  Learning models;  Learning software;  Rich features;  Software life cycles;  Training process, Program debugging",cited By 0,Rise of Distributed Deep Learning Training in the Big Model Era: From a Software Engineering Perspective,ACM Transactions on Software Engineering and Methodology,2023,TOSEM,journal
"Serverless computing is a popular cloud computing paradigm that frees developers from server management. Function-as-a-Service (FaaS) is the most popular implementation of serverless computing, representing applications as event-driven and stateless functions. However, existing studies report that functions of FaaS applications severely suffer from cold-start latency.In this article, we propose an approach, namely, FaaSLight, to accelerating the cold start for FaaS applications through application-level optimization. We first conduct a measurement study to investigate the possible root cause of the cold-start problem of FaaS. The result shows that application code loading latency is a significant overhead. Therefore, loading only indispensable code from FaaS applications can be an adequate solution. Based on this insight, we identify code related to application functionalities by constructing the function-level call graph and separate other code (i.e., optional code) from FaaS applications. The separated optional code can be loaded on demand to avoid the inaccurate identification of indispensable code causing application failure. In particular, a key principle guiding the design of FaaSLight is inherently general, i.e., platform- and language-agnostic. In practice, FaaSLight can be effectively applied to FaaS applications developed in different programming languages (Python and JavaScript), and can be seamlessly deployed on popular serverless platforms such as AWS Lambda and Google Cloud Functions, without having to modify the underlying OSes or hypervisors, nor introducing any additional manual engineering efforts to developers. The evaluation results on real-world FaaS applications show that FaaSLight can significantly reduce the code loading latency (up to 78.95%, 28.78% on average), thereby reducing the cold-start latency. As a result, the total response latency of functions can be decreased by up to 42.05% (19.21% on average). Compared with the state-of-the-art, FaaSLight achieves a 21.25× improvement in reducing the average total response latency. © 2023 Copyright held by the owner/author(s). Publication rights licensed to ACM.",cold start;  optional function elimination;  performance optimization;  Serverless computing,"Liu, X. and Wen, J. and Chen, Z. and Li, D. and Chen, J. and Liu, Y. and Wang, H. and Jin, X.",,10.1145/3585007,Young Scientists Fund,China,,"Loading, Application level;  Code-loading;  Cold-start;  General applications;  Latency optimizations;  Optional function elimination;  Performance optimizations;  Serverless computing;  Services applications;  Total response, High level languages",cited By 8,FaaSLight: General Application-level Cold-start Latency Optimization for Function-as-a-Service in Serverless Computing,ACM Transactions on Software Engineering and Methodology,2023,TOSEM,journal
"Serverless computing is an emerging cloud computing paradigm, being adopted to develop a wide range of software applications. It allows developers to focus on the application logic in the granularity of function, thereby freeing developers from tedious and error-prone infrastructure management. Meanwhile, its unique characteristic poses new challenges to the development and deployment of serverless-based applications. To tackle these challenges, enormous research efforts have been devoted. This article provides a comprehensive literature review to characterize the current research state of serverless computing. Specifically, this article covers 164 articles on 17 research directions of serverless computing, including performance optimization, programming framework, application migration, multi-cloud development, testing and debugging, and so on. It also derives research trends, focus, and commonly-used platforms for serverless computing, as well as promising research opportunities. © 2023 Copyright held by the owner/author(s). Publication rights licensed to ACM.",literature view;  Serverless computing,"Wen, J. and Chen, Z. and Jin, X. and Liu, X.",,10.1145/3579643,Young Scientists Fund,China,,"Computation theory;  Program debugging, Application logic;  Cloud-computing;  Computing paradigm;  Error prones;  Infrastructure managements;  Literature view;  Research efforts;  Serverless computing;  Software applications;  Systematic Review, Application programs",cited By 10,Rise of the Planet of Serverless Computing: A Systematic Review,ACM Transactions on Software Engineering and Methodology,2023,TOSEM,journal
"Recently, there has been significant growth of interest in applying software engineering techniques for the quality assurance of deep learning (DL) systems. One popular direction is DL testing - that is, given a property of test, defects of DL systems are found either by fuzzing or guided search with the help of certain testing metrics. However, recent studies have revealed that the neuron coverage metrics, which are commonly used by most existing DL testing approaches, are not necessarily correlated with model quality (e.g., robustness, the most studied model property), and are also not an effective measurement on the confidence of the model quality after testing. In this work, we address this gap by proposing a novel testing framework called QuoTe (i.e., Quality-oriented Testing). A key part of QuoTe is a quantitative measurement on (1) the value of each test case in enhancing the model property of interest (often via retraining) and (2) the convergence quality of the model property improvement. QuoTe utilizes the proposed metric to automatically select or generate valuable test cases for improving model quality. The proposed metric is also a lightweight yet strong indicator of how well the improvement converged. Extensive experiments on both image and tabular datasets with a variety of model architectures confirm the effectiveness and efficiency of QuoTe in improving DL model quality - that is, robustness and fairness. As a generic quality-oriented testing framework, future adaptations can be made to other domains (e.g., text) as well as other model properties. © 2023 Copyright held by the owner/author(s). Publication rights licensed to ACM.",Deep learning;  fairness;  robustness;  testing,"Chen, J. and Wang, J. and Ma, X. and Sun, Y. and Sun, J. and Zhang, P. and Cheng, P.",,10.1145/3582573,Zhejiang University,China,,"Deep learning;  Image enhancement;  Quality assurance;  Well testing, Deep learning;  Engineering techniques;  Fairness;  Guided search;  Model properties;  Modeling quality;  Property;  Robustness;  Test case;  Testing framework, Learning systems",cited By 1,QuoTe: Quality-oriented Testing for Deep Learning Systems,ACM Transactions on Software Engineering and Methodology,2023,TOSEM,journal
"We provide artifacts to reproduce the evaluation results of our article: ""NSFuzz: Towards Efficient and State-Aware Network Service Fuzzing"". The provided artifacts can be downloaded from https://zenodo.org/record/7134490. It includes 14 docker containers, several scripts for execution and analysis, one additional proof for the crash results, and six related documents for the running of experiments. We claim for all three badges, i.e., Available, Functional, and Reusable. This report gives instructions on how to reproduce the answers which mainly involve basic operations on the Ubuntu operating system. © 2023 Copyright held by the owner/author(s).",fuzzing;  Network service;  vulnerability discovery,"Hu, F. and Qin, S. and Ma, Z. and Zhao, B. and Yin, T. and Zhang, C.",,10.1145/3580599,,,,"Basic operation;  Evaluation results;  Fuzzing;  Networks services;  Vulnerability discovery, Network security",cited By 0,NSFuzz: Towards Efficient and State-Aware Network Service Fuzzing - RCR Report,ACM Transactions on Software Engineering and Methodology,2023,TOSEM,journal
"Upon receiving a new issue report, practitioners start by investigating the defect type, the potential fixing effort needed to resolve the defect and the change impact. Moreover, issue reports contain valuable information, such as, the title, description and severity, and researchers leverage the topics of issue reports as a collective metric portraying similar characteristics of a defect. Nonetheless, none of the existing studies leverage the defect topic, i.e., a semantic cluster of defects of the same nature, such as Performance, GUI, and Database, to estimate the change impact that represents the amount of change needed in terms of code churn and the number of files changed. To this end, in this article, we conduct an empirical study on 298,548 issue reports belonging to three large-scale open-source systems, i.e., Mozilla, Apache, and Eclipse, to estimate the change impact in terms of code churn or the number of files changed while leveraging the topics of issue reports. First, we adopt the Embedded Topic Model (ETM), a state-of-the-art topic modelling algorithm, to identify the topics. Second, we investigate the feasibility of predicting the change impact using the identified topics and other information extracted from the issue reports by building eight prediction models that classify issue reports requiring small or large change impact along two dimensions, i.e., the code churn size and the number of files changed. Our results suggest that XGBoost is the best-performing algorithm for predicting the change impact, with an AUC of 0.84, 0.76, and 0.73 for the code churn and 0.82, 0.71, and 0.73 for the number of files changed metric for Mozilla, Apache, and Eclipse, respectively. Our results also demonstrate that the topics of issue reports improve the recall of the prediction model by up to 45%. © 2023 Copyright held by the owner/author(s). Publication rights licensed to ACM.",amount of change;  change impact analysis;  code churn;  defect fixing;  fixing effort;  Issue reports;  topics of issue reports,"Assi, M. and Hassan, S. and Georgiou, S. and Zou, Y.",,10.1145/3593802,,,,"Classification (of information);  Forecasting;  Open source software;  Open systems;  Semantics, Amount of change;  Change impact analysis;  Change impacts;  Code churn;  Defect fixing;  Fixing effort;  Issue report;  Mozilla;  Prediction modelling;  Topic of issue report, Defects",cited By 1,Predicting the Change Impact of Resolving Defects by Leveraging the Topics of Issue Reports in Open Source Software Systems,ACM Transactions on Software Engineering and Methodology,2023,TOSEM,journal
"Maintaining a deep learning (DL) model by making the model substantially more robust through retraining with plenty of adversarial examples of non-trivial perturbation strength often reduces the model's standard accuracy. Many existing model repair or maintenance techniques sacrifice standard accuracy to produce a large gain in robustness or vice versa. This article proposes DeepPatch, a novel technique to maintain filter-intensive DL models. To the best of our knowledge, DeepPatch is the first work to address the challenge of standard accuracy retention while substantially improving the robustness of DL models with plenty of adversarial examples of non-trivial and diverse perturbation strengths. Rather than following the conventional wisdom to generalize all the components of a DL model over the union set of clean and adversarial samples, DeepPatch formulates a novel division of labor method to adaptively activate a subset of its inserted processing units to process individual samples. Its produced model can generate the original or replacement feature maps in each forward pass of the patched model, making the patched model carry an intrinsic property of behaving like the model under maintenance on demand. The overall experimental results show that DeepPatch successfully retains the standard accuracy of all pretrained models while improving the robustness accuracy substantially. However, the models produced by the peer techniques suffer from either large standard accuracy loss or small robustness improvement compared with the models under maintenance, rendering them unsuitable in general to replace the latter. © 2023 Copyright held by the owner/author(s). Publication rights licensed to ACM.",accuracy recovery;  maintenance;  Model testing,"Wei, Z. and Wang, H. and Ashraf, I. and Chan, W.-K.",,10.1145/3604609,,,This research is partly supported by CityU MFEXT (project no. 9678180).,"Deep learning;  Learning systems, Accuracy recovery;  Division of labor;  Learning models;  Model maintenance;  Model programs;  Model repair;  Model testing;  Non-trivial;  Novel techniques;  Perturbation strength, Repair",cited By 0,DeepPatch: Maintaining Deep Learning Model Programs to Retain Standard Accuracy with Substantial Robustness Improvement,ACM Transactions on Software Engineering and Methodology,2023,TOSEM,journal
"The pull request mechanism is commonly used to propose source code modifications and get feedback from the community before merging them into a software repository. On GitHub, practitioners can provide feedback on a pull request by either commenting on the pull request or simply reacting to it using a set of pre-defined GitHub reactions, i.e., ""Thumbs-up"", ""Laugh"", ""Hooray"", ""Heart"", ""Rocket"", ""Thumbs-down"", ""Confused"", and ""Eyes"". While a large number of prior studies investigated how to improve different software engineering activities (e.g., code review and integration) by investigating the feedback on pull requests, they focused only on pull requests' comments as a source of feedback. However, the GitHub reactions, according to our preliminary study, contain feedback that is not manifested within the comments of pull requests. In fact, our preliminary analysis of six popular projects shows that a median of 100% of the practitioners who reacted to a pull request did not leave any comment suggesting that reactions can be a unique source of feedback to further improve the code review and integration process.To help future studies better leverage reactions as a feedback mechanism, we conduct an empirical study to understand the usage of GitHub reactions and understand their promises and limitations. We investigate in this article how reactions are used, when and who use them on what types of pull requests, and for what purposes. Our study considers a quantitative analysis on a set of 380 k reactions on 63 k pull requests of six popular open-source projects on GitHub and three qualitative analyses on a total number of 989 reactions from the same six projects. We find that the most common used GitHub reactions are the positive ones (i.e., ""Thumbs-up"", ""Hooray"", ""Heart"", ""Rocket"", and ""Laugh""). We observe that reactors use positive reactions to express positive attitude (e.g., approval, appreciation, and excitement) on the proposed changes in pull requests. A median of just 1.95% of the used reactions are negative ones, which are used by reactors who disagree with the proposed changes for six reasons, such as feature modifications that might have more downsides than upsides or the use of the wrong approach to address certain problems. Most (a median of 78.40%) reactions on a pull request come before the closing of the corresponding pull requests. Interestingly, we observe that non-contributors (i.e., outsiders who potentially are the ""end-users""of the software) are also active on reacting to pull requests. On top of that, we observe that core contributors, peripheral contributors, casual contributors and outsiders have different behaviors when reacting to pull requests. For instance, most core contributors react in the early stages of a pull request, while peripheral contributors, casual contributors and outsiders react around the closing time or, in some cases, after a pull request is merged. Contributors tend to react to the pull request's source code, while outsiders are more concerned about the impact of the pull request on the end-user experience. Our findings shed light on common patterns of GitHub reactions usage on pull requests and provide taxonomies about the intention of reactors, which can inspire future studies better leverage pull requests' reactions. © 2023 Copyright held by the owner/author(s). Publication rights licensed to ACM.",feedback;  GitHub reactions;  pull requests;  software collaboration,"Batoun, M.A. and Yung, K.L. and Tian, Y. and Sayagh, M.",,10.1145/3597208,,,,"Codes (symbols);  Open systems;  Rockets, Code review;  Empirical studies;  Engineering activities;  Github reaction;  Preliminary analysis;  Pull request;  Review process;  Software collaboration;  Software repositories;  Source code modification, Open source software",cited By 0,An Empirical Study on GitHub Pull Requests' Reactions,ACM Transactions on Software Engineering and Methodology,2023,TOSEM,journal
"Docker is a containerization technology that allows developers to ship software applications along with their dependencies in Docker images. Developers can extend existing images using them as base images when writing Dockerfiles. However, a lot of alternative functionally equivalent base images are available. Although many studies define and evaluate quality features that can be extracted from Docker artifacts, the criteria on which developers choose a base image over another remain unclear.In this article, we aim to fill this gap. First, we conduct a literature review through which we define a taxonomy of quality features, identifying two main groups: configuration-related features (i.e., mainly related to the Dockerfile and image build process), and externally observable features (i.e., what the Docker image users can observe). Second, we ran an empirical study considering the developers' preference for 2,441 Docker images in 1,911 open source software projects. We want to understand how the externally observable features influence the developers' preferences, and how they are related to the configuration-related features. Our results pave the way to the definition of a reliable quality measure for Docker artifacts, along with tools that support developers for a quality-aware development of them. © 2023 Copyright held by the owner/author(s). Publication rights licensed to ACM.",Additional Key Words and PhrasesEmpirical software engineering;  container virtualization;  Docker;  software maintenance,"Rosa, G. and Scalabrino, S. and Bavota, G. and Oliveto, R.",,10.1145/3603111,,,,"Application programs;  Computer software maintenance;  Open source software;  Open systems;  Virtualization, Additional key word and phrasesempirical software engineering;  Base images;  Container virtualization;  Docker;  Key words;  Literature reviews;  Quality aspects;  Quality features;  Software applications;  Virtualizations, Containers",cited By 0,What Quality Aspects Influence the Adoption of Docker Images?,ACM Transactions on Software Engineering and Methodology,2023,TOSEM,journal
"AI models of code have made significant progress over the past few years. However, many models are actually not learning task-relevant source code features. Instead, they often fit non-relevant but correlated data, leading to a lack of robustness and generalizability, and limiting the subsequent practical use of such models. In this work, we focus on improving the model quality through signal awareness, i.e., learning the relevant signals in the input for making predictions. We do so by leveraging the heterogeneity of code samples in terms of their signal-to-noise content. We perform an end-to-end exploration of model signal awareness, comprising: (i) uncovering the reliance of AI models of code on task-irrelevant signals, via prediction-preserving input minimization; (ii) improving models' signal awareness by incorporating the notion of code complexity during model training, via curriculum learning; (iii) improving models' signal awareness by generating simplified signal-preserving programs and augmenting them to the training dataset; and (iv) presenting a novel interpretation of the model learning behavior from the perspective of the dataset, using its code complexity distribution. We propose a new metric to measure model signal awareness, Signal-aware Recall, which captures how much of the model's performance is attributable to task-relevant signal learning. Using a software vulnerability detection use-case, our model probing approach uncovers a significant lack of signal awareness in the models, across three different neural network architectures and three datasets. Signal-aware Recall is observed to be in the sub-50s for models with traditional Recall in the high 90s, suggesting that the models are presumably picking up a lot of noise or dataset nuances while learning their logic. With our code-complexity-aware model learning enhancement techniques, we are able to assist the models toward more task-relevant learning, recording up-to 4.8× improvement in model signal awareness. Finally, we employ our model learning introspection approach to uncover the aspects of source code where the model is facing difficulty, and we analyze how our learning enhancement techniques alleviate it. © 2023 Copyright held by the owner/author(s).",Additional Key Words and PhrasesMachine learning;  curriculum learning;  data augmentation;  explainability;  neural networks;  reliability;  signal awareness,"Suneja, S. and Zhuang, Y. and Zheng, Y. and Laredo, J. and Morari, A. and Khurana, U.",,10.1145/3597202,,,,"Codes (symbols);  Complex networks;  Computer programming languages;  Learning systems;  Network architecture;  Network coding;  Neural networks;  Signal to noise ratio, Additional key word and phrasesmachine learning;  Curriculum learning;  Data augmentation;  Explainability;  Key words;  Model signals;  Neural-networks;  Signal awareness;  Source codes;  Task relevant, Curricula",cited By 0,Incorporating Signal Awareness in Source Code Modeling: An Application to Vulnerability Detection,ACM Transactions on Software Engineering and Methodology,2023,TOSEM,journal
"Managing project dependencies is a key maintenance issue in software development. Developers need to choose an update strategy that allows them to receive important updates and fixes while protecting them from breaking changes. Semantic Versioning was proposed to address this dilemma, but many have opted for more restrictive or permissive alternatives. This empirical study explores the association between package characteristics and the dependency update strategy selected by its dependents to understand how developers select and change their update strategies. We study over 112,000 Node Package Manager (npm) packages and use 19 characteristics to build a prediction model that identifies the common dependency update strategy for each package. Our model achieves a minimum improvement of 72% over the baselines and is much better aligned with community decisions than the npm default strategy. We investigate how different package characteristics can influence the predicted update strategy and find that dependent count, age, and release status to be the highest influencing features. We complement the work with qualitative analyses of 160 packages to investigate the evolution of update strategies. While the common update strategy remains consistent for many packages, certain events such as the release of the 1.0.0 version or breaking changes influence the selected update strategy over time. © 2023 Copyright held by the owner/author(s). Publication rights licensed to ACM.",Additional Key Words and PhrasesDependency update strategy;  dependency management;  npm;  software ecosystems,"Javan Jafari, A. and Costa, D.E. and Shihab, E. and Abdalkareem, R.",,10.1145/3603110,,,,"Software design, Additional key word and phrasesdependency update strategy;  Breakings;  Dependency management;  Empirical studies;  Key words;  Managing programmes;  Node package manager;  Prediction modelling;  Software ecosystems;  Versioning, Semantics",cited By 0,Dependency Update Strategies and Package Characteristics,ACM Transactions on Software Engineering and Methodology,2023,TOSEM,journal
"The COVID-19 pandemic in 2020/2021/2022 and the resulting lockdowns forced many companies to switch to working from home, swiftly, on a large scale, and without preparation. This situation created unique challenges for software development, where individual software professionals had to shift instantly from working together at a physical venue to working remotely from home. Our research questions focus on the challenges of software professionals who work from home due to the COVID-19 pandemic, which we studied empirically at a German bank. We conducted a case study employing a mixed methods approach. We aimed to cover both the breadth of challenges via a quantitative survey, as well as a deeper understanding of these challenges via the follow-up qualitative analysis of 15 semi-structured interviews. In this article, we present the key impediments employees faced during the crisis, as well as their similarities and differences to the known challenges in distributed software development (DSD). We also analyze the employees' job satisfaction and how the identified challenges impact job satisfaction. In our study, we focus on challenges in communication, collaboration, tooling, and management. The findings of the study provide insights into this emerging topic of high industry relevance. At the same time, the study contributes to the existing academic research on work from home and on the COVID-19 pandemic aftermath. © 2023 Copyright held by the owner/author(s). Publication rights licensed to ACM.",corona crisis;  coronavirus;  COVID-19;  Distributed software development;  DSD;  lockdown;  mixed methods;  open source;  remote work;  work from home,"Müller, K. and Koch, C. and Riehle, D. and Stops, M. and Harutyunyan, N.",,10.1145/3579636,,,,"Job satisfaction;  Locks (fasteners);  Open source software;  Open systems;  Software design, Corona crisis;  Coronaviruses;  Distributed software development;  Large-scales;  Lockdown;  Mixed method;  Open-source;  Remote work;  Work from home, Coronavirus;  COVID-19",cited By 1,Challenges of Working from Home in Software Development During Covid-19 Lockdowns,ACM Transactions on Software Engineering and Methodology,2023,TOSEM,journal
"Before researchers rush to reason across all available data or try complex methods, perhaps it is prudent to first check for simpler alternatives. Specifically, if the historical data has the most information in some small region, then perhaps a model learned from that region would suffice for the rest of the project.To support this claim, we offer a case study with 240 projects, where we find that the information in those projects ""clumps""towards the earliest parts of the project. A quality prediction model learned from just the first 150 commits works as well, or better than state-of-the-art alternatives. Using just this ""early bird""data, we can build models very quickly and very early in the project life cycle. Moreover, using this early bird method, we have shown that a simple model (with just a few features) generalizes to hundreds of projects.Based on this experience, we doubt that prior work on generalizing quality models may have needlessly complicated an inherently simple process. Further, prior work that focused on later-life cycle data needs to be revisited, since their conclusions were drawn from relatively uninformative regions.Replication note: All our data and scripts are available here: https://github.com/snaraya7/early-bird. © 2023 Copyright held by the owner/author(s). Publication rights licensed to ACM.",data-lite;  defects;  early;  Quality prediction,"Shrikanth, N.C. and Menzies, T.",,10.1145/3583565,,,This work was partially supported by an NSF-CISE grant #1908762.,"Birds;  Forecasting, Case-studies;  Complex methods;  Data-lite;  Early;  Historical data;  Project quality;  Quality prediction;  Quality prediction models;  Simple++;  Small region, Life cycle",cited By 2,Assessing the Early Bird Heuristic (for Predicting Project Quality),ACM Transactions on Software Engineering and Methodology,2023,TOSEM,journal
"Almost all software, open or closed, builds on open source software and therefore needs to comply with the license obligations of the open source code. Not knowing which licenses to comply with poses a legal danger to anyone using open source software. This article investigates the extent of inconsistencies between licenses declared by an open source project at the top level of the repository and the licenses found in the code. We analyzed a sample of 1,000 open source GitHub repositories. We find that about half of the repositories did not fully declare all licenses found in the code. Of these, approximately 10% represented a permissive vs. copyleft license mismatch. Furthermore, existing tools cannot fully identify licences. We conclude that users of open source code should not just look at the declared licenses of the open source code they intend to use, but rather examine the software to understand its actual licenses. © 2023 Copyright held by the owner/author(s). Publication rights licensed to ACM.",license conflicts;  License management,"Wolter, T. and Barcomb, A. and Riehle, D. and Harutyunyan, N.",,10.1145/3571852,,,,"Codes (symbols);  Copyrights;  Open systems, Copyleft;  License conflict;  License management;  Open source license;  Open source projects;  Open-source;  Open-source code;  Open-source softwares, Open source software",cited By 1,Open Source License Inconsistencies on GitHub,ACM Transactions on Software Engineering and Methodology,2023,TOSEM,journal
"Toxic conversations during software development interactions may have serious repercussions on a Free and Open Source Software (FOSS) development project. For example, victims of toxic conversations may become afraid to express themselves, therefore get demotivated, and may eventually leave the project. Automated filtering of toxic conversations may help a FOSS community maintain healthy interactions among its members. However, off-the-shelf toxicity detectors perform poorly on a software engineering dataset, such as one curated from code review comments. To counter this challenge, we present ToxiCR, a supervised learning based toxicity identification tool for code review interactions. ToxiCR includes a choice to select one of the 10 supervised learning algorithms, an option to select text vectorization techniques, eight preprocessing steps, and a large-scale labeled dataset of 19,651 code review comments. Two out of those eight preprocessing steps are software engineering domain specific. With our rigorous evaluation of the models with various combinations of preprocessing steps and vectorization techniques, we have identified the best combination for our dataset that boosts 95.8% accuracy and an 88.9% F1-score in identifying toxic texts. ToxiCR significantly outperforms existing toxicity detectors on our dataset. We have released our dataset, pre-trained models, evaluation results, and source code publicly, which is available at https://github.com/WSU-SEAL/ToxiCR. © 2023 Copyright held by the owner/author(s). Publication rights licensed to ACM.",code review;  Natural Language Processing;  sentiment analysis;  tool development;  Toxicity,"Sarker, J. and Turzo, A.K. and Dong, M. and Bosu, A.",,10.1145/3583562,,,,"Codes (symbols);  Computer software selection and evaluation;  Large dataset;  Learning algorithms;  Open source software;  Open systems;  Software design;  Supervised learning;  Toxicity, Automated identification;  Code review;  Free and open source softwares;  Language processing;  Natural language processing;  Natural languages;  Pre-processing step;  Sentiment analysis;  Tool development;  Vectorization techniques, Sentiment analysis",cited By 2,Automated Identification of Toxic Code Reviews Using ToxiCR,ACM Transactions on Software Engineering and Methodology,2023,TOSEM,journal
"This Replicating Computational Report (RCR) describes (a) our datAFLow fuzzer and (b) how to replicate the results in ""datAFLow: Toward a Data-Flow-Guided Fuzzer.""Our primary artifact is the datAFLow fuzzer. Unlike traditional coverage-guided greybox fuzzers - which use control-flow coverage to drive program exploration - datAFLow uses data-flow coverage to drive exploration. This is achieved through a set of LLVM-based analyses and transformations. In addition to datAFLow, we also provide a set of tools, scripts, and patches for (a) statically analyzing data flows in a target program, (b) compiling a target program with the datAFLow instrumentation, (c) evaluating datAFLow on the Magma benchmark suite, and (d) evaluating datAFLow on the DDFuzz dataset. datAFLow is available at https://github.com/HexHive/datAFLow. © 2023 Copyright held by the owner/author(s).",coverage;  data flow;  Fuzzing,"Herrera, A. and Payer, M. and Hosking, A.L.",,10.1145/3587159,,,,"C (programming language);  Data flow analysis;  Data transfer, Benchmark suites;  Control-flow;  Coverage;  Dataflow;  Fuzzing;  Grey-box, Digital storage",cited By 0,DatAFLow: Toward a Data-flow-guided Fuzzer,ACM Transactions on Software Engineering and Methodology,2023,TOSEM,journal
"Object-sensitive pointer analysis, which separates the calling contexts of a method by its receiver objects, is known to achieve highly useful precision for object-oriented languages such as Java. Despite recent advances, all object-sensitive pointer analysis algorithms still suffer from the scalability problem due to the combinatorial explosion of contexts in large programs. In this article, we introduce a new approach, Conch, that can be applied to debloat contexts for all object-sensitive pointer analysis algorithms, thereby improving significantly their efficiency while incurring a negligible loss of precision. Our key insight is to approximate a recently proposed set of two necessary conditions for an object in a program to be context-sensitive, i.e., context-dependent (whose precise verification is undecidable) with a set of three linearly verifiable conditions in terms of the number of edges in the pointer assignment graph (PAG) representation of the program. These three linearly verifiable conditions, which turn out to be almost always necessary in practice, are synthesized from three key observations regarding context-dependability for the objects created and used in real-world object-oriented programs. To develop a practical implementation for Conch, we introduce an IFDS-based algorithm for reasoning about object reachability in the PAG of a program, which runs linearly in terms of the number of edges in the PAG. By debloating contexts for three representative object-sensitive pointer analysis algorithms, which are applied to a set of representative Java programs, Conch can speed up these three baseline algorithms substantially at only a negligible loss of precision (less than 0.1%) with respect to several commonly used precision metrics. In addition, Conch also improves their scalability by enabling them to analyze substantially more programs to completion than before (under a time budget of 12 hours). Conch has been open-sourced (http://www.cse.unsw.edu.au/∼corg/tools/conch), opening up new opportunities for other researchers and practitioners to further improve this research. To demonstrate this, we introduce one extension of Conch to accelerate further the three baselines without losing any precision, providing further insights on extending Conch to make precision-efficiency tradeoffs in future research. © 2023 Copyright held by the owner/author(s). Publication rights licensed to ACM.",context debloating;  IFDS;  object sensitivity;  Pointer analysis,"He, D. and Lu, J. and Xue, J.",,10.1145/3579641,,,,"Budget control;  Computer software;  Java programming language;  Object oriented programming;  Scalability, Analysis algorithms;  Calling contexts;  Combinatorial explosion;  Condition;  Context debloating;  IFDS;  Object sensitivity;  Object-oriented languages;  Pointer analysis;  Scalability problems, Efficiency",cited By 3,IFDS-based Context Debloating for Object-Sensitive Pointer Analysis,ACM Transactions on Software Engineering and Methodology,2023,TOSEM,journal
